ZPPG_id,Longitude,Latitude,Shortitude,Deltitude,Feng_Shui_of_Surrounding_Area,Local_Value_of_Pi,Murphys_Constant,Strange_Smell_EXTREMELY,Strange_Smell_No,Strange_Smell_Somewhat,Air_Tastes_Like_Apples,Air_Tastes_Like_Burning,Air_Tastes_Like_Copper,Air_Tastes_Like_Mint,Air_Tastes_Like_Nothing_In_Particular,Otherworldly_Skittering,Unearthly_Squelching,Eerie_Silence,Impossible_Humming,Unnatural_Buzzing,ZPPG_Performance
5314,-165.358,-42.785,-42.065,36.784,0.0,3.1626,4.97,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0223
5315,131.482,59.884,-29.667,17.838,0.0,3.1722,4.79,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2832
5316,-176.887,57.992,40.862,73.475,0.5,3.1373,3.54,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3732
5317,-25.915,-26.506,8.957,57.113,0.5,3.1532,3.77,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.086
5318,-111.292,14.471,51.134,-31.132,0.5,3.1556,3.63,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2314
5319,-83.95,19.342,-68.581,55.872,0.5,3.1197,3.39,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1759
5320,-151.435,47.025,-42.653,-35.617,0.5,3.1138,4.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2378
5321,-16.707,-66.435,37.17,-28.604,0.5,3.1473,3.84,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43450000000000005
5322,173.323,-43.5,-18.836,-67.136,0.5,3.1414,4.83,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4743
5323,-42.305,17.073,-26.182,-42.565,0.5,3.1373,5.92,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0336
5324,96.563,53.09,45.316,38.569,0.5,3.1492,4.62,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4471
5325,0.086,29.323,57.97,-17.543,0.5,3.1248,5.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1459
5326,-175.991,-17.537,23.056,59.103,0.5,3.1421,4.58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0649
5327,154.385,14.923,-40.326,68.79,0.5,3.1225,3.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0406
5328,78.297,-42.505,-31.361,-5.111,0.0,3.1275,4.88,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2785
5329,145.97,39.736,-33.919,6.414,0.5,3.1221,3.61,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10300000000000001
5330,159.903,47.722,-35.677,38.774,0.5,3.1149,3.18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0458
5331,-174.484,72.178,63.936,-22.389,0.0,3.1507,3.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2426
5332,142.011,-44.377,-32.862,-26.664,0.5,3.1627,4.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.581
5333,-21.182,8.195,48.971,-29.488,0.5,3.1525,1.45,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1765
5334,25.762,27.775,25.252,56.54,1.0,3.1389,4.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0791
5335,-83.404,57.356,49.387,53.778,0.5,3.1362,3.76,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39590000000000003
5336,-58.01,33.622,-34.66,-54.624,0.5,3.1449,3.19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2434
5337,36.519,-72.551,40.592,-27.522,0.0,3.1447,5.47,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.039
5338,34.9,37.259,-18.225,-54.905,0.5,3.1321,4.32,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4619
5339,-85.844,75.535,71.245,47.888,0.5,3.1376,2.37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0668
5340,110.519,-43.582,18.026,-54.485,0.5,3.1549,3.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07719999999999999
5341,-100.618,31.352,-66.216,21.447,0.0,3.1592,4.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16329999999999997
5342,155.533,39.973,9.034,49.234,0.5,3.1428,3.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0268
5343,73.683,29.955,-39.66,-64.086,0.5,3.1366,3.58,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34740000000000004
5344,-158.94,-28.155,17.748,-42.528,0.0,3.1313,2.45,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2094
5345,-107.453,-27.687,35.495,-23.922,0.5,3.1539,3.69,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09449999999999999
5346,-46.117,63.562,15.727,23.913,0.5,3.129,5.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0703
5347,-27.449,9.701,-7.295,50.639,0.5,3.1543,5.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1359
5348,-148.378,-43.426,59.238,-35.227,0.5,3.1114,3.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4105
5349,15.663,25.216,59.912,-30.621,0.0,3.1284,3.66,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1452
5350,105.994,-38.731,65.419,15.981,0.5,3.1499,4.89,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09390000000000001
5351,-49.63,63.263,-37.665,26.179,0.5,3.1523,1.32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.35969999999999996
5352,145.932,20.198,43.007,-53.94,0.5,3.1405,4.93,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1649
5353,-113.859,51.423,38.832,9.296,0.5,3.1065,4.46,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32299999999999995
5354,121.622,67.749,-45.61,-45.437,0.0,3.1503,3.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3763
5355,-126.05,26.307,22.291,-55.139,0.0,3.1255,3.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.044800000000000006
5356,155.024,13.416,25.415,-36.364,0.5,3.1343,4.71,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1234
5357,24.896,-54.204,24.982,74.083,0.0,3.1583,2.97,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2672
5358,-69.063,40.922,35.209,5.681,0.0,3.1437,3.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.1105
5359,94.128,-58.311,-33.361,-39.007,0.0,3.1657,3.74,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4648
5360,-45.944,49.312,-46.517,68.965,0.5,3.1396,3.45,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.306
5361,112.747,38.464,-53.272,-42.653,0.5,3.1408,3.72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4028
5362,-104.794,-41.505,32.277,-29.001,0.5,3.1473,3.52,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0942
5363,56.573,-16.603,50.034,48.631,0.0,3.1564,1.84,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2921
5364,152.198,37.146,18.476,-50.695,0.5,3.1432,2.67,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6381
5365,163.567,17.28,36.221,-29.15,0.5,3.1506,5.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.008100000000000001
5366,-7.821,22.606,50.59,61.922,0.5,3.1644,2.48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1956
5367,-143.265,29.702,-41.881,-38.519,0.5,3.1375,3.42,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2195
5368,150.924,43.293,-28.605,-44.789,0.5,3.1323,4.37,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4029
5369,-91.515,46.149,44.569,25.092,0.5,3.1173,3.58,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.086
5370,73.427,27.891,45.355,30.606,0.5,3.1549,4.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.041100000000000005
5371,178.317,-72.058,48.176,24.557,0.5,3.1336,2.81,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.195
5372,-174.183,-27.202,-44.423,9.293,0.5,3.1321,3.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0781
5373,106.428,-54.819,-25.735,-31.396,0.5,3.1289,4.13,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34240000000000004
5374,24.724,-54.106,28.578,20.721,0.5,3.1454,4.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6715000000000001
5375,165.436,52.07,29.926,-43.671,0.5,3.1042,4.35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2633
5376,170.049,-14.846,-17.206,-31.241,0.5,3.1366,5.49,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0103
5377,164.352,34.696,70.038,-8.589,0.5,3.1396,3.57,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0969
5378,46.073,-54.163,47.344,-35.857,0.5,3.1344,2.01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6698999999999999
5379,80.589,24.613,44.526,40.751,0.5,3.1451,3.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3993
5380,-157.573,-44.035,42.896,31.04,0.5,3.1419,3.97,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4346
5381,40.466,-26.607,-36.122,33.395,0.5,3.1711,3.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.18469999999999998
5382,53.624,40.907,14.605,-51.794,0.5,3.1189,5.91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0527
5383,-26.223,-44.445,-51.455,-31.074,0.5,3.1097,3.92,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46399999999999997
5384,-169.346,-52.508,-13.421,-38.188,0.0,3.1399,1.02,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1597
5385,47.238,49.928,-26.864,38.65,0.5,3.1368,4.34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3696
5386,176.415,51.501,-14.978,61.954,0.0,3.1335,3.97,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4964
5387,9.864,-65.407,-69.573,32.172,0.0,3.1551,4.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3811
5388,16.703,-45.272,19.551,48.565,0.5,3.117,3.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.11939999999999999
5389,-22.111,-42.443,-39.905,-43.943,1.0,3.1517,2.63,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2757
5390,48.631,-19.571,36.755,30.692,0.5,3.114,5.51,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0305
5391,-162.595,-20.485,-33.803,22.262,0.0,3.1151,2.52,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.10619999999999999
5392,154.985,24.546,-44.021,-18.254,0.5,3.1352,5.69,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0327
5393,20.739,-39.853,7.086,-41.851,0.5,3.1451,4.15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5893
5394,-160.123,34.493,-56.616,-49.743,0.5,3.1314,3.16,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1482
5395,-48.702,32.844,47.229,13.168,0.0,3.1186,1.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.177
5396,5.029,-37.714,-27.11,31.078,0.0,3.1354,3.89,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0767
5397,-144.126,-28.886,24.505,58.517,0.0,3.1513,3.82,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2566
5398,112.492,-55.766,-31.502,5.782,0.0,3.1194,5.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.068
5399,152.274,-45.911,36.556,27.098,0.0,3.125,0.99,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5912
5400,14.27,38.813,35.778,-15.338,0.0,3.1613,2.84,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3085
5401,167.845,-40.55,-21.964,40.821,0.5,3.1555,4.45,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3221
5402,-147.987,22.783,29.994,-66.823,0.5,3.1277,2.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12050000000000001
5403,-54.331,-49.885,-24.33,30.575,0.5,3.1539,5.28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1142
5404,38.251,43.057,56.505,23.333,0.5,3.1408,4.94,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2803
5405,110.864,-36.177,58.121,63.725,0.5,3.1255,5.97,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0667
5406,-32.102,39.964,-53.446,-55.644,0.0,3.149,5.92,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1441
5407,-91.556,55.532,-41.372,-60.289,0.5,3.163,4.08,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3236
5408,83.344,-42.065,-67.932,-16.576,0.5,3.1519,3.96,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4546
5409,106.15,42.242,-8.402,-49.89,0.5,3.1304,4.54,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.20129999999999998
5410,-12.822,22.271,52.223,-16.906,0.5,3.1555,4.85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1173
5411,71.119,39.787,-49.837,-26.153,0.5,3.1547,2.96,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6988
5412,-60.651,25.991,26.058,-23.006,1.0,3.1545,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0521
5413,-88.55,20.095,27.933,-33.196,0.5,3.1447,5.09,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1002
5414,114.808,-40.849,-26.948,2.091,0.0,3.155,2.52,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5992999999999999
5415,-100.415,36.966,36.532,-44.27,0.5,3.1276,4.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3062
5416,74.226,-36.515,-35.243,60.139,0.5,3.1555,4.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.036699999999999997
5417,159.107,-53.011,32.791,-42.301,0.0,3.1447,2.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3947
5418,-84.497,30.561,-32.489,-82.153,0.0,3.1515,3.33,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2922
5419,35.057,46.759,-43.07,15.284,0.5,3.1288,3.81,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0883
5420,-136.966,-10.076,-49.482,-23.398,0.5,3.1339,3.78,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.053899999999999997
5421,-52.492,-27.227,37.877,-32.288,0.0,3.1346,3.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1925
5422,169.565,-22.595,-55.394,29.006,0.5,3.133,5.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0489
5423,-116.227,65.225,17.236,16.761,0.0,3.1481,3.67,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0382
5424,-35.478,45.299,-30.514,-8.363,0.5,3.1758,4.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0904
5425,9.766,-44.815,-59.865,-50.146,0.5,3.1707,5.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.025699999999999997
5426,132.605,57.828,56.285,-49.376,0.5,3.1466,3.28,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4211
5427,-57.691,-17.379,31.259,44.859,0.5,3.1198,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.08130000000000001
5428,148.964,-39.128,23.622,-45.944,0.0,3.1608,0.63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2904
5429,-68.611,-50.59,-23.661,-53.064,0.0,3.1694,1.68,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45439999999999997
5430,133.594,28.914,22.012,-54.453,0.5,3.1634,4.82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12029999999999999
5431,-35.228,70.615,-75.517,-72.127,0.5,3.1652,4.21,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.159
5432,53.31,-71.632,-34.891,-13.352,0.5,3.1266,5.81,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1787
5433,-139.869,-18.548,-13.678,-30.199,0.5,3.1259,3.71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.011399999999999999
5434,57.172,72.327,-46.789,-75.054,0.0,3.1476,5.31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1101
5435,-155.041,7.588,-57.236,-49.862,0.0,3.174,2.95,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16870000000000002
5436,138.532,16.672,18.433,-54.857,0.5,3.1293,4.36,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3323
5437,79.682,34.597,46.548,64.19,0.0,3.1659,2.22,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3354
5438,52.777,-34.065,-30.881,-37.17,0.5,3.146,4.51,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2934
5439,-111.027,-54.914,22.229,42.086,0.0,3.1646,5.35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0538
5440,-37.063,9.798,77.665,24.706,0.5,3.1313,1.85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3461
5441,-1.457,-34.075,-25.481,34.467,0.5,3.1546,3.36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2721
5442,-3.858,-41.375,26.408,38.811,0.5,3.1503,3.22,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2458
5443,-102.099,32.21,9.981,-53.706,0.0,3.1169,3.15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1616
5444,1.599,-21.273,20.859,-48.254,0.5,3.1221,2.94,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22940000000000002
5445,-150.536,-60.616,-42.518,20.912,0.5,3.1537,3.89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25489999999999996
5446,178.532,62.632,55.901,38.027,0.5,3.132,5.42,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0348
5447,-70.539,-51.307,-57.239,-19.415,0.5,3.1463,2.91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3207
5448,74.858,11.721,3.588,-50.231,0.5,3.1311,2.77,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3864
5449,115.907,-48.732,25.838,53.998,0.0,3.107,4.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0814
5450,44.084,-42.871,22.586,67.494,0.5,3.1616,5.54,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2396
5451,-5.989,38.683,27.944,-47.855,0.0,3.1353,5.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11320000000000001
5452,172.783,-42.263,-27.731,38.679,0.0,3.1485,4.26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1597
5453,-32.719,-62.026,14.833,-36.881,0.5,3.1469,3.23,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4069
5454,-16.762,-38.622,-52.281,55.704,0.5,3.1444,3.59,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6043999999999999
5455,-54.251,40.643,-27.346,-44.004,0.5,3.1386,2.63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7242000000000001
5456,129.266,20.603,23.064,-19.517,0.5,3.1059,4.07,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2503
5457,-84.434,-20.448,80.647,-29.894,0.0,3.1491,4.96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0917
5458,-97.8,47.033,28.199,19.256,0.5,3.174,2.35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2505
5459,-39.308,-24.132,-41.832,77.672,0.5,3.1649,3.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.12050000000000001
5460,26.484,24.334,42.803,27.378,0.5,3.1428,3.66,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.032799999999999996
5461,-89.982,60.848,31.458,44.209,0.5,3.1459,4.64,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21660000000000001
5462,-68.13,37.415,25.14,64.639,0.5,3.1699,2.68,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1923
